title,description,published date,url,publisher,date
Google now gives you more information about the sites in your search results - TechCrunch,Google now gives you more information about the sites in your search results  TechCrunch,"Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vdGVjaGNydW5jaC5jb20vMjAyMS8wMi8wMS9nb29nbGUtbm93LWdpdmVzLXlvdS1tb3JlLWluZm9ybWF0aW9uLWFib3V0LXRoZS1zaXRlcy1pbi15b3VyLXNlYXJjaC1yZXN1bHRzL9IBc2h0dHBzOi8vdGVjaGNydW5jaC5jb20vMjAyMS8wMi8wMS9nb29nbGUtbm93LWdpdmVzLXlvdS1tb3JlLWluZm9ybWF0aW9uLWFib3V0LXRoZS1zaXRlcy1pbi15b3VyLXNlYXJjaC1yZXN1bHRzL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://techcrunch.com', 'title': 'TechCrunch'}",2021-01-31
Google Earnings: What Happened With GOOGL - Investopedia,Google Earnings: What Happened With GOOGL  Investopedia,"Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiPGh0dHBzOi8vd3d3LmludmVzdG9wZWRpYS5jb20vZ29vZ2xlLXE0LTIwMjAtZWFybmluZ3MtNTEwMTI1MNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.investopedia.com', 'title': 'Investopedia'}",2021-01-31
"Ford, Google Teaming Up On Cloud, Next-Gen Automotive Infotainment - Forbes","Ford, Google Teaming Up On Cloud, Next-Gen Automotive Infotainment  Forbes","Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvc2FtYWJ1ZWxzYW1pZC8yMDIxLzAyLzAxL2ZvcmQtcGlja3MtZ29vZ2xlLWZvci1jbG91ZC1uZXh0LWdlbi1hbmRyb2lkLWF1dG9tb3RpdmUtaW5mb3RhaW5tZW50L9IBf2h0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvc2FtYWJ1ZWxzYW1pZC8yMDIxLzAyLzAxL2ZvcmQtcGlja3MtZ29vZ2xlLWZvci1jbG91ZC1uZXh0LWdlbi1hbmRyb2lkLWF1dG9tb3RpdmUtaW5mb3RhaW5tZW50L2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}",2021-01-31
Google should really open source Chromium - ZDNet,Google should really open source Chromium  ZDNet,"Sun, 31 Jan 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LnpkbmV0LmNvbS9ob21lLWFuZC1vZmZpY2UvbmV0d29ya2luZy9nb29nbGUtc2hvdWxkLXJlYWxseS1vcGVuLXNvdXJjZS1jaHJvbWl1bS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.zdnet.com', 'title': 'ZDNet'}",2021-01-31
Ford Cars Will Integrate Google Android and Google Assistant Starting in 2023 - Voicebot.ai,Ford Cars Will Integrate Google Android and Google Assistant Starting in 2023  Voicebot.ai,"Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vdm9pY2Vib3QuYWkvMjAyMS8wMi8wMS9mb3JkLWNhcnMtd2lsbC1pbnRlZ3JhdGUtZ29vZ2xlLWFuZHJvaWQtYW5kLWdvb2dsZS1hc3Npc3RhbnQtc3RhcnRpbmctaW4tMjAyMy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://voicebot.ai', 'title': 'Voicebot.ai'}",2021-01-31
All eyes on Alphabet's first-ever disclosure of Google Cloud profit - Reuters,All eyes on Alphabet's first-ever disclosure of Google Cloud profit  Reuters,"Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2J1c2luZXNzL2FsbC1leWVzLWFscGhhYmV0cy1maXJzdC1ldmVyLWRpc2Nsb3N1cmUtZ29vZ2xlLWNsb3VkLXByb2ZpdC0yMDIxLTAyLTAxL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}",2021-01-31
Google stops Stadia game development and closes its studios - VentureBeat,Google stops Stadia game development and closes its studios  VentureBeat,"Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vdmVudHVyZWJlYXQuY29tL2dhbWVzL2dvb2dsZS1zdG9wcy1zdGFkaWEtZ2FtZS1kZXZlbG9wbWVudC1hbmQtY2xvc2VzLWl0cy1zdHVkaW9zL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://venturebeat.com', 'title': 'VentureBeat'}",2021-01-31
Pixel 5 vs. Pixel 4A 5G: Google's 2020 phones compared spec-by-spec - CNET,Pixel 5 vs. Pixel 4A 5G: Google's 2020 phones compared spec-by-spec  CNET,"Sun, 31 Jan 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmNuZXQuY29tL3RlY2gvbW9iaWxlL2dvb2dsZS1waXhlbC01LXZlcnN1cy1waXhlbC00YS01Zy12ZXJzdXMtcGl4ZWwtNGEtdnMtcGl4ZWwtNC1waG9uZXMtc3BlY3MtY29tcGFyaXNvbi1jaGFydC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnet.com', 'title': 'CNET'}",2021-01-31
"Google Deleted 100,000 App Store Reviews to Rescue Robinhood - Marker","Google Deleted 100,000 App Store Reviews to Rescue Robinhood  Marker","Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vbWFya2VyLm1lZGl1bS5jb20vd2h5LWdvb2dsZS1yZXNjdWVkLXJvYmluaG9vZC1mcm9tLWEtb25lLXN0YXItcmF0aW5nLTM4YWViNWRmMjI3MNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://marker.medium.com', 'title': 'Marker'}",2021-01-31
Ford says its vehicles will run on Google's Android OS starting in 2023 - The Verge,Ford says its vehicles will run on Google's Android OS starting in 2023  The Verge,"Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIxLzIvMS8yMjI2MDE3Ni9mb3JkLWdvb2dsZS1hbmRyb2lkLWluZm90YWlubWVudC1vcy0yMDIz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}",2021-01-31
Millions of Ford vehicles will run Google's Android operating system starting in 2023 - CNN,Millions of Ford vehicles will run Google's Android operating system starting in 2023  CNN,"Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LmNubi5jb20vMjAyMS8wMi8wMS9jYXJzL2ZvcmQtZ29vZ2xlLWFuZHJvaWQtY2xvdWQtcGFydG5lcnNoaXAvaW5kZXguaHRtbNIBWGh0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjEvMDIvMDEvY2Fycy9mb3JkLWdvb2dsZS1hbmRyb2lkLWNsb3VkLXBhcnRuZXJzaGlwL2luZGV4Lmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}",2021-01-31
"Bing could replace Google in Australia, minister says - Business Insider","Bing could replace Google in Australia, minister says  Business Insider","Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vYmluZy1nb29nbGUtYXVzdHJhbGlhLXRlY2hub2xvZ3ktbWluaXN0ZXItMjAyMS0y0gFUaHR0cHM6Ly93d3cuYnVzaW5lc3NpbnNpZGVyLmNvbS9iaW5nLWdvb2dsZS1hdXN0cmFsaWEtdGVjaG5vbG9neS1taW5pc3Rlci0yMDIxLTI_YW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}",2021-01-31
Google will pay $2.5 million to underpaid female engineers and overlooked Asian applicants - The Verge,Google will pay $2.5 million to underpaid female engineers and overlooked Asian applicants  The Verge,"Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIxLzIvMS8yMjI2MTI2My9nb29nbGUtcGF5cy0zLW1pbGxpb24tdXMtZGVwYXJ0bWVudC1sYWJvci1zZXR0bGVtdC1hbGxlZ2F0aW9ucy1wYXktZGlzY3JpbWluYXRpb27SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}",2021-01-31
Google Tool To Track And Fix Your Hacked Passwords Works — Use It - Forbes,Google Tool To Track And Fix Your Hacked Passwords Works — Use It  Forbes,"Sun, 31 Jan 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvYnJvb2tlY3JvdGhlcnMvMjAyMS8wMS8zMS9nb29nbGUtdG9vbC10by10cmFjay1hbmQtZml4LXlvdXItaGFja2VkLXBhc3N3b3Jkcy13b3Jrcy0tLXVzZS1pdC_SAX1odHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2Jyb29rZWNyb3RoZXJzLzIwMjEvMDEvMzEvZ29vZ2xlLXRvb2wtdG8tdHJhY2stYW5kLWZpeC15b3VyLWhhY2tlZC1wYXNzd29yZHMtd29ya3MtLS11c2UtaXQvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}",2021-01-31
"Ford, Google join hands to offer cloud-based data services - Reuters","Ford, Google join hands to offer cloud-based data services  Reuters","Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL2FydGljbGUvdXMtZm9yZC1nb29nbGUvZm9yZC1nb29nbGUtam9pbi1oYW5kcy10by1vZmZlci1jbG91ZC1iYXNlZC1kYXRhLXNlcnZpY2VzLWlkVVNLQk4yQTEyWlQ_aWw9MNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}",2021-01-31
Avaya expands its alliance with Google for AI for contact centers - VentureBeat,Avaya expands its alliance with Google for AI for contact centers  VentureBeat,"Sun, 31 Jan 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vdmVudHVyZWJlYXQuY29tL2FpL2F2YXlhLWV4cGFuZHMtaXRzLWFsbGlhbmNlLXdpdGgtZ29vZ2xlLWZvci1haS1mb3ItY29udGFjdC1jZW50ZXJzL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://venturebeat.com', 'title': 'VentureBeat'}",2021-01-31
"Google Shutters Stadia Game Dev Studio, Will Focus On Distribution And Tech - Tubefilter","Google Shutters Stadia Game Dev Studio, Will Focus On Distribution And Tech  Tubefilter","Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LnR1YmVmaWx0ZXIuY29tLzIwMjEvMDIvMDEvZ29vZ2xlLXN0YWRpYS1kZXZlbG9wbWVudC1zdHVkaW8tY29udGVudC1jcmVhdG9ycy_SAVxodHRwczovL3d3dy50dWJlZmlsdGVyLmNvbS8yMDIxLzAyLzAxL2dvb2dsZS1zdGFkaWEtZGV2ZWxvcG1lbnQtc3R1ZGlvLWNvbnRlbnQtY3JlYXRvcnMvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tubefilter.com', 'title': 'Tubefilter'}",2021-01-31
Google Cloud CEO Thomas Kurian has run the Oracle playbook for the last two years. Here's how it's going - Business Insider,Google Cloud CEO Thomas Kurian has run the Oracle playbook for the last two years. Here's how it's going  Business Insider,"Sun, 31 Jan 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vZ29vZ2xlLWNsb3VkLWNlby10aG9tYXMta3VyaWFuLW9yYWNsZS1wbGF5Ym9vay0yMDIxLTHSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}",2021-01-31
The 10 Most Anticipated Games Of 2021 (According To Google Trends) - TheGamer,The 10 Most Anticipated Games Of 2021 (According To Google Trends)  TheGamer,"Sun, 31 Jan 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3LnRoZWdhbWVyLmNvbS9nYW1lcy0yMDIxLWFudGljaXBhdGVkLXRyZW5kcy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thegamer.com', 'title': 'TheGamer'}",2021-01-31
Google: Embedded Videos Have Same SEO Value as Uploaded Content - Search Engine Journal,Google: Embedded Videos Have Same SEO Value as Uploaded Content  Search Engine Journal,"Sun, 31 Jan 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LnNlYXJjaGVuZ2luZWpvdXJuYWwuY29tL2dvb2dsZS1lbWJlZGRlZC12aWRlb3MtaGF2ZS1zYW1lLXNlby12YWx1ZS1hcy11cGxvYWRlZC1jb250ZW50LzM5NDIxNi_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.searchenginejournal.com', 'title': 'Search Engine Journal'}",2021-01-31
Google Maps Street View gets split-screen UI on Android - HT Tech,Google Maps Street View gets split-screen UI on Android  HT Tech,"Sun, 31 Jan 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMidWh0dHBzOi8vdGVjaC5oaW5kdXN0YW50aW1lcy5jb20vdGVjaC9uZXdzL2dvb2dsZS1tYXBzLXN0cmVldC12aWV3LWdldHMtc3BsaXQtc2NyZWVuLXVpLW9uLWFuZHJvaWQtNzE2MTIxMTE0MjQzMDYuaHRtbNIBeWh0dHBzOi8vdGVjaC5oaW5kdXN0YW50aW1lcy5jb20vYW1wL3RlY2gvbmV3cy9nb29nbGUtbWFwcy1zdHJlZXQtdmlldy1nZXRzLXNwbGl0LXNjcmVlbi11aS1vbi1hbmRyb2lkLTcxNjEyMTExNDI0MzA2Lmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://tech.hindustantimes.com', 'title': 'HT Tech'}",2021-01-31
Google Lens to get offline translation support for Android users: Report-Tech News - Firstpost,Google Lens to get offline translation support for Android users: Report-Tech News  Firstpost,"Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5maXJzdHBvc3QuY29tL3RlY2gvbmV3cy1hbmFseXNpcy9nb29nbGUtbGVucy10by1nZXQtb2ZmbGluZS10cmFuc2xhdGlvbi1zdXBwb3J0LWZvci1hbmRyb2lkLXVzZXJzLXJlcG9ydC05MjU5ODYxLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.firstpost.com', 'title': 'Firstpost'}",2021-01-31
Google restores Element’s chat app on Play Store - HT Tech,Google restores Element’s chat app on Play Store  HT Tech,"Sun, 31 Jan 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vdGVjaC5oaW5kdXN0YW50aW1lcy5jb20vdGVjaC9uZXdzL2dvb2dsZS1yZXN0b3Jlcy1lbGVtZW50LXMtY2hhdC1hcHAtb24tcGxheS1zdG9yZS03MTYxMjA3MDM4MzEwMi5odG1s0gFyaHR0cHM6Ly90ZWNoLmhpbmR1c3RhbnRpbWVzLmNvbS9hbXAvdGVjaC9uZXdzL2dvb2dsZS1yZXN0b3Jlcy1lbGVtZW50LXMtY2hhdC1hcHAtb24tcGxheS1zdG9yZS03MTYxMjA3MDM4MzEwMi5odG1s?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://tech.hindustantimes.com', 'title': 'HT Tech'}",2021-01-31
Google's anti-competitive behaviour speaks louder than its words - The Australian Financial Review,Google's anti-competitive behaviour speaks louder than its words  The Australian Financial Review,"Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5hZnIuY29tL2NvbXBhbmllcy9tZWRpYS1hbmQtbWFya2V0aW5nL2dvb2dsZS1zLWFudGktY29tcGV0aXRpdmUtYmVoYXZpb3VyLXNwZWFrcy1sb3VkZXItdGhhbi1pdHMtd29yZHMtMjAyMTAxMjgtcDU2eGVo0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.afr.com', 'title': 'The Australian Financial Review'}",2021-01-31
Former Google employee turns virtual gifts into a $61 billion business | Mint - Mint,Former Google employee turns virtual gifts into a $61 billion business | Mint  Mint,"Sun, 31 Jan 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL25ld3MvZm9ybWVyLWdvb2dsZS1lbXBsb3llZS10dXJucy12aXJ0dWFsLWdpZnRzLWludG8tYS02MS1iaWxsaW9uLWJ1c2luZXNzLTExNjEyMTAzNDgyNjE2Lmh0bWzSAYUBaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL2NvbXBhbmllcy9uZXdzL2Zvcm1lci1nb29nbGUtZW1wbG95ZWUtdHVybnMtdmlydHVhbC1naWZ0cy1pbnRvLWEtNjEtYmlsbGlvbi1idXNpbmVzcy9hbXAtMTE2MTIxMDM0ODI2MTYuaHRtbA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.livemint.com', 'title': 'Mint'}",2021-01-31
Zero-trust defence can help India shield world from cyberattacks: Google VP - Business Standard,Zero-trust defence can help India shield world from cyberattacks: Google VP  Business Standard,"Sun, 31 Jan 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYXJ0aWNsZS9jb21wYW5pZXMvemVyby10cnVzdC1kZWZlbmNlLWNhbi1oZWxwLWluZGlhLXNoaWVsZC13b3JsZC1mcm9tLWN5YmVyYXR0YWNrcy1nb29nbGUtdnAtMTIxMDEzMTAwNjQ2XzEuaHRtbNIBlgFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYW1wL2FydGljbGUvY29tcGFuaWVzL3plcm8tdHJ1c3QtZGVmZW5jZS1jYW4taGVscC1pbmRpYS1zaGllbGQtd29ybGQtZnJvbS1jeWJlcmF0dGFja3MtZ29vZ2xlLXZwLTEyMTAxMzEwMDY0Nl8xLmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.business-standard.com', 'title': 'Business Standard'}",2021-01-31
How to install Apple's iCloud password manager on Google Chrome - TrustedReviews,How to install Apple's iCloud password manager on Google Chrome  TrustedReviews,"Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LnRydXN0ZWRyZXZpZXdzLmNvbS9ob3ctdG8vaG93LXRvLWluc3RhbGwtYXBwbGVzLWljbG91ZC1wYXNzd29yZC1tYW5hZ2VyLW9uLWdvb2dsZS1jaHJvbWUtNDEyMDk4MdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.trustedreviews.com', 'title': 'TrustedReviews'}",2021-01-31
Google Chrome is introducing Tab Grouping on Android: Here’s how to use it - India Today,Google Chrome is introducing Tab Grouping on Android: Here’s how to use it  India Today,"Sun, 31 Jan 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMijAFodHRwczovL3d3dy5pbmRpYXRvZGF5LmluL3RlY2hub2xvZ3kvbmV3cy9zdG9yeS9nb29nbGUtY2hyb21lLWlzLWludHJvZHVjaW5nLXRhYi1ncm91cGluZy1vbi1hbmRyb2lkLWhlcmUtcy1ob3ctdG8tdXNlLWl0LTE3NjQ0NjUtMjAyMS0wMS0zMdIBkAFodHRwczovL3d3dy5pbmRpYXRvZGF5LmluL2FtcC90ZWNobm9sb2d5L25ld3Mvc3RvcnkvZ29vZ2xlLWNocm9tZS1pcy1pbnRyb2R1Y2luZy10YWItZ3JvdXBpbmctb24tYW5kcm9pZC1oZXJlLXMtaG93LXRvLXVzZS1pdC0xNzY0NDY1LTIwMjEtMDEtMzE?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.indiatoday.in', 'title': 'India Today'}",2021-01-31
Ford and Google unite to 'reinvent' the connected vehicle - Autocar,Ford and Google unite to 'reinvent' the connected vehicle  Autocar,"Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LmF1dG9jYXIuY28udWsvY2FyLW5ld3MvaW5kdXN0cnktbmV3cy1maW5hbmNlLWFuZC1jb3Jwb3JhdGUvZm9yZC1hbmQtZ29vZ2xlLXVuaXRlLXJlaW52ZW50LWNvbm5lY3RlZC12ZWhpY2xl0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.autocar.co.uk', 'title': 'Autocar'}",2021-01-31
Google Chrome Now Comes with Tab Grouping on Android: Here's How to Use it - MySmartPrice,Google Chrome Now Comes with Tab Grouping on Android: Here's How to Use it  MySmartPrice,"Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3Lm15c21hcnRwcmljZS5jb20vZ2Vhci9nb29nbGUtY2hyb21lLW5vdy1jb21lcy10YWItZ3JvdXBpbmctYW5kcm9pZC1oZXJlcy11c2Uv0gFdaHR0cHM6Ly93d3cubXlzbWFydHByaWNlLmNvbS9nZWFyL2dvb2dsZS1jaHJvbWUtbm93LWNvbWVzLXRhYi1ncm91cGluZy1hbmRyb2lkLWhlcmVzLXVzZS8_YW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.mysmartprice.com', 'title': 'MySmartPrice'}",2021-01-31
First Glazing Installed on Google Office Tower at 65 King East | UrbanToronto - Urban Toronto,First Glazing Installed on Google Office Tower at 65 King East | UrbanToronto  Urban Toronto,"Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vdXJiYW50b3JvbnRvLmNhL25ld3MvMjAyMS8wMi9maXJzdC1nbGF6aW5nLWluc3RhbGxlZC1nb29nbGUtb2ZmaWNlLXRvd2VyLTY1LWtpbmctZWFzdC40NDAyNdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://urbantoronto.ca', 'title': 'Urban Toronto'}",2021-01-31
Connected cars: Ford partners with Google for built-in Android Automotive - AutoExpress,Connected cars: Ford partners with Google for built-in Android Automotive  AutoExpress,"Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmF1dG9leHByZXNzLmNvLnVrL25ld3MvMzU0MTg1L2Nvbm5lY3RlZC1jYXJzLWZvcmQtcGFydG5lcnMtZ29vZ2xlLWJ1aWx0LWFuZHJvaWQtYXV0b21vdGl2ZdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.autoexpress.co.uk', 'title': 'AutoExpress'}",2021-01-31
Google is adding crosswalks and other details to Google Maps - Ghacks,Google is adding crosswalks and other details to Google Maps  Ghacks,"Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmdoYWNrcy5uZXQvMjAyMS8wMi8wMS9nb29nbGUtaXMtYWRkaW5nLWRldGFpbHMtc3VjaC1hcy1jcm9zc3dhbGtzLXRvLWdvb2dsZS1tYXBzL9IBYWh0dHBzOi8vd3d3LmdoYWNrcy5uZXQvMjAyMS8wMi8wMS9nb29nbGUtaXMtYWRkaW5nLWRldGFpbHMtc3VjaC1hcy1jcm9zc3dhbGtzLXRvLWdvb2dsZS1tYXBzLz9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.ghacks.net', 'title': 'Ghacks'}",2021-01-31
How to Create an Attendance Report in Google Meet - Guiding Tech,How to Create an Attendance Report in Google Meet  Guiding Tech,"Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3Lmd1aWRpbmd0ZWNoLmNvbS9jcmVhdGUtYW4tYXR0ZW5kYW5jZS1yZXBvcnQtaW4tZ29vZ2xlLW1lZXQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.guidingtech.com', 'title': 'Guiding Tech'}",2021-01-31
Google Maps Street View Gains UI Update By Adding A Split Screen - Android Headlines,Google Maps Street View Gains UI Update By Adding A Split Screen  Android Headlines,"Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmFuZHJvaWRoZWFkbGluZXMuY29tLzIwMjEvMDIvZ29vZ2xlLW1hcHMtc3RyZWV0LXZpZXctc3BsaXQtc2NyZWVuLmh0bWzSAVZodHRwczovL3d3dy5hbmRyb2lkaGVhZGxpbmVzLmNvbS8yMDIxLzAyL2dvb2dsZS1tYXBzLXN0cmVldC12aWV3LXNwbGl0LXNjcmVlbi5odG1sP2FtcA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.androidheadlines.com', 'title': 'Android Headlines'}",2021-01-31
Google Meet mic keeps turning off automatically for many users - PiunikaWeb,Google Meet mic keeps turning off automatically for many users  PiunikaWeb,"Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vcGl1bmlrYXdlYi5jb20vMjAyMS8wMi8wMS9nb29nbGUtbWVldC1taWMta2VlcHMtdHVybmluZy1vZmYtYXV0b21hdGljYWxseS1mb3ItbWFueS11c2Vycy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://piunikaweb.com', 'title': 'PiunikaWeb'}",2021-01-31
How to use iCloud Passwords inside Google Chrome on Windows - Cult of Mac,How to use iCloud Passwords inside Google Chrome on Windows  Cult of Mac,"Mon, 01 Feb 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LmN1bHRvZm1hYy5jb20vNzMzOTE2L2ljbG91ZC1wYXNzd29yZHMtZ29vZ2xlLWNocm9tZS13aW5kb3dzL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cultofmac.com', 'title': 'Cult of Mac'}",2021-01-31
Tesla Owners Can't Sign into YouTube Due to Google Security Change - TeslaNorth.com - Tesla North,Tesla Owners Can't Sign into YouTube Due to Google Security Change - TeslaNorth.com  Tesla North,"Sun, 31 Jan 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vdGVzbGFub3J0aC5jb20vMjAyMS8wMS8zMS90ZXNsYS1vd25lcnMtY2FudC1zaWduLWludG8teW91dHViZS1kdWUtdG8tZ29vZ2xlLXNlY3VyaXR5LWNoYW5nZS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://teslanorth.com', 'title': 'Tesla North'}",2021-01-31
